Rank,2009 Rank,Company and Year-end,Profit ($000),% Chg,Revenue ($000),% Chg,Assets ($000),% Chg,Mkt Cap ($-mil),Employees,Industry,Rank Change,Profit Margin,Revenue per Employee,Profit Per Employee,Return on Assets
975,814,Rusoro Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RML-X,-88570,-444,143672,95,1037976,0,215,739,Precious Metals,-161,-61.65%,194,414.07,-119,851.15,-8.53%
849,863,Fairborne Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FEL-T,-16284,37,234637,-2,1036377,10,433,125,Oil and Gas Producers,14,-6.94%,1,877,096.00,-130,272.00,-1.57%
192,145,Canada Bread Co.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CBY-T,60975,-21,1588977,-7,1032139,5,1163,7500,Food Processing,-47,3.84%,211,863.60,8,130.00,5.91%
325,424,Newalta Corporation(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NAL-T,18063,483,576196,19,1028724,4,577,345,Emvironmental Services,99,3.13%,1,670,133.33,52,356.52,1.76%
684,830,Atlantic Power Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ATP-T,-3752,90,197756,1,1013012,16,986,10,Electrical Utilities,146,-1.90%,19,775,600.00,-375,200.00,-0.37%
400,892,Trilogy Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TET-T,9432,128,305803,23,1012036,13,1415,155,Oil and Gas Producers,492,3.08%,1,972,922.58,60,851.61,0.93%
855,903,Crew Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CR-T,-17161,55,212045,7,998070,4,1535,70,Oil and Gas Producers,48,-8.09%,3,029,214.29,-245,157.14,-1.72%
449,855,Birchcliff Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BIR-T,5902,124,189978,26,995391,19,1194,null,Oil and Gas Producers,406,3.11%,#VALUE!,#VALUE!,0.59%
933,895,Galleon Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GO-T,-38947,-13,207831,-1,993375,-13,345,50,Oil and Gas Producers,-38,-18.74%,4,156,620.00,-778,940.00,-3.92%
249,189,Flint Energy Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FES-T,33003,-28,1786411,-5,983622,2,830,8843,Oil and Gas Field Services,-60,1.85%,202,014.14,3,732.10,3.36%
311,159,Algonquin Power & Utilities(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AQN-T,19639,-37,187269,-12,980917,-3,479,500,Electrical Utilities,-152,10.49%,374,538.00,39,278.00,2.00%
889,245,Great Canadian Gaming(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GC-T,-22100,-194,384200,0,967400,-4,609,4500,Entertainment Services,-644,-5.75%,85,377.78,-4,911.11,-2.28%
949,368,InterOil Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IOC-N,-45493,-848,808071,15,965489,53,3445,620,Integrated Oils,-581,-5.63%,1,303,340.32,-73,375.81,-4.71%
983,964,SouthGobi Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SGQ-T,-116195,-5,185336,2410,961866,72,2235,544,Precious Metals,-19,-62.69%,340,691.18,-213,593.75,-12.08%
839,974,Denison Mines(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DML-T,-14235,90,140207,75,952474,10,1249,340,Non-Base Metal Mining,135,-10.15%,412,373.53,-41,867.65,-1.49%
556,255,EnerCare Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ECI-T,352,-98,208433,11,948614,-1,373,88,Misc. Consumer Products,-301,0.17%,2,368,556.82,4,000.00,0.04%
166,129,Davis + Henderson(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DH-T,82526,-13,641573,34,933521,-1,1056,4100,Business Forms,-37,12.86%,156,481.22,20,128.29,8.84%
259,176,CML Healthcare(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CLC-T,31405,-43,480735,-7,932806,-6,1027,3239,Medical Services,-83,6.53%,148,420.81,9,695.89,3.37%
250,859,Martinrea International(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MRE-T,32993,232,1689891,48,931122,-14,747,7000,Metal Fabricators,609,1.95%,241,413.00,4,713.29,3.54%
676,794,Innergex Renewable Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=INE-T,-3659,-114,89181,51,930830,83,591,56,Electrical Utilities,118,-4.10%,1,592,517.86,-65,339.29,-0.39%
182,258,Northern Property REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NPR.UN-T,67556,217,142545,6,918728,3,794,382,Property Management & Investment,76,47.39%,373,154.45,176,848.17,7.35%
847,831,MDC Partners(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MDZ.A-T,-15440,16,698480,28,914348,51,489,4925,Consulting,-16,-2.21%,141,823.35,-3,135.03,-1.69%
967,927,Northgate Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NGX-T,-71704,-45,497732,2,905484,22,928,950,Precious Metals,-40,-14.41%,523,928.42,-75,477.89,-7.92%
219,212,Churchill Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CUQ-T,44192,27,1176927,95,876099,138,441,684,Contractors,-7,3.75%,1,720,653.51,64,608.19,5.04%
306,286,Western Financial Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WES-T,20280,27,233729,38,871956,7,247,1300,Insurance - Property & Casualty,-20,8.68%,179,791.54,15,600.00,2.33%
180,118,Ritchie Bros. Auctioneers(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RBA-T,65913,-29,361477,-6,870818,2,2421,1162,Specialty Stores,-62,18.23%,311,081.76,56,723.75,7.57%
260,190,Terra Nova Royalty(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TTT-N,30316,-25,123109,655,854256,-14,516,1196,Mining Services,-70,24.63%,102,933.95,25,347.83,3.55%
568,555,Killam Properties(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KMP-T,-130,93,116914,9,849571,15,470,375,Property Management & Investment,-13,-0.11%,311,770.67,-346.67,-0.02%
265,186,Parkland Fuel(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PKI-T,30194,-38,2916539,44,839689,77,577,1600,Specialty Stores,-79,1.04%,1,822,836.88,18,871.25,3.60%
987,452,Gammon Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GAM-T,-147487,-1722,239959,4,819388,-19,1128,2346,Precious Metals,-535,-61.46%,102,284.31,-62,867.43,-18.00%
917,917,Great Basin Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GBG-T,-28912,40,96216,160,818043,49,1221,1078,Precious Metals,0,-30.05%,89,254.17,-26,820.04,-3.53%
183,177,SXC Health Solutions(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SXC-T,64735,41,1949116,35,816309,23,2624,935,Computer Software & Processing,-6,3.32%,2,084,616.04,69,235.29,7.93%
287,393,Dundee Precious Metals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DPM-T,23496,314,253952,65,813352,45,1172,2400,Precious Metals,106,9.25%,105,813.33,9,790.00,2.89%
145,737,High River Gold Mines(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HRG-T,114852,1276,455337,25,812332,15,1033,5312,Precious Metals,592,25.22%,85,718.56,21,621.23,14.14%
488,894,New Flyer Industries Inc.(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NFI.UN-T,3874,113,985809,-10,811422,-7,560,2226,Transportation Equipment & Components,406,0.39%,442,861.19,1,740.34,0.48%
399,836,Ainsworth Lumber Co.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ANS-T,9440,144,371012,0,811130,-4,302,625,Forestry,437,2.54%,593,619.20,15,104.00,1.16%
216,247,Melcor Developments(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MRD-T,45056,94,195157,41,809253,14,447,270,Developers,31,23.09%,722,803.70,166,874.07,5.57%
722,705,Patheon Inc.(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PTI-T,-5000,26,672800,3,808900,2,310,4300,Biotechnology & Pharmaceuticals,-17,-0.74%,156,465.12,-1,162.79,-0.62%
212,207,Uni-Select Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=UNS-T,46386,20,1323996,-6,807546,4,534,5000,Wholesale Distributors,-5,3.50%,264,799.20,9,277.20,5.74%
945,null,Chinook Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CKE-T,-45492,-132,140796,3633,805732,104,458,113,Oil and Gas Producers,null,-32.31%,1,245,982.30,-402,584.07,-5.65%
564,263,Canam Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CAM-T,94,-100,754031,20,803543,36,325,3358,Metal Fabricators,-301,0.01%,224,547.65,27.99,0.01%
990,947,NovaGold Resources(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NG-T,-203549,-177,5774,-69,801740,3,3340,65,Precious Metals,-43,-3,525.27%,88,830.77,-3,131,523.08,-25.39%
782,271,Golden Star Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GSC-T,-8281,-150,431376,8,801455,6,1181,2800,Precious Metals,-511,-1.92%,154,062.86,-2,957.50,-1.03%
77,86,Pinetree Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PNP-T,295778,88,384519,82,796695,108,565,23,Management & Diversified,9,76.92%,16,718,217.39,12,859,913.04,37.13%
382,331,Capstone Infrastructure(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CSE-T,11569,3,159460,6,795268,13,463,60,Management & Diversified,-51,7.26%,2,657,666.67,192,816.67,1.45%
205,175,Atrium Innovations(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ATB-T,51611,6,357412,12,788471,24,499,1000,Biotechnology & Pharmaceuticals,-30,14.44%,357,412.00,51,611.00,6.55%
270,896,Garda World Security(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GW-T,28550,181,1119941,6,781497,-3,285,45000,Misc. Consumer Products,626,2.55%,24,887.58,634.44,3.65%
375,187,ATS Automation Tooling Systems(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ATA-T,12163,-75,577777,-32,752798,-10,628,2294,Misc. Industrial Products,-188,2.11%,251,864.43,5,302.09,1.62%
253,206,Algoma Central(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ALC-T,32602,-16,533661,2,741450,7,364,1500,Transportation,-47,6.11%,355,774.00,21,734.67,4.40%
240,234,Forzani Group(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FGL-T,35418,23,1448719,7,740115,5,556,11274,Specialty Stores,-6,2.44%,128,500.89,3,141.56,4.79%
161,476,Breakwater Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BWR-T,87218,   n/m ,387830,64,731356,23,505,1847,Metal Mines,315,22.49%,209,978.34,47,221.44,11.93%
445,844,Celtic Exploration(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CLT-T,6583,128,223395,29,723025,7,1610,40,Oil and Gas Producers,399,2.95%,5,584,875.00,164,575.00,0.91%
999,760,Pace Oil and Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PCE-T,-397213,-577,172962,19,720045,-30,392,180,Oil and Gas Producers,-239,-229.65%,960,900.00,-2,206,738.89,-55.17%
940,782,European Goldfields(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EGU-T,-42807,-263,50748,-26,718813,-3,2559,260,Precious Metals,-158,-84.35%,195,184.62,-164,642.31,-5.96%
271,968,North American Energy Partners(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NOA-T,28219,121,751907,-26,702617,12,349,2473,Oil and Gas Field Services,697,3.75%,304,046.50,11,410.84,4.02%
119,339,Taseko Mines(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TKO-T,148598,1307,304716,56,687612,29,975,350,Precious Metals,220,48.77%,870,617.14,424,565.71,21.61%
981,812,First Uranium(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FIU-T,-92178,-464,95854,34,684643,21,219,4437,Non-Base Metal Mining,-169,-96.17%,21,603.34,-20,774.85,-13.46%
98,146,Labrador Iron Ore Royalty(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LIF.UN-T,196700,162,291106,168,680791,26,2152,2082,Investment Companies and Funds,48,67.57%,139,820.37,94,476.46,28.89%
427,952,Fibrek Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FBK-T,7789,110,561736,45,677295,-3,143,500,Forestry,525,1.39%,1,123,472.00,15,578.00,1.15%
280,847,Anvil Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AVM-T,24987,219,69264,36,675946,9,907,1000,Metal Mines,567,36.08%,69,264.00,24,987.00,3.70%
894,868,Gabriel Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GBU-T,-22667,15,448,11,661892,0,2768,350,Precious Metals,-26,-5,059.60%,1,280.00,-64,762.86,-3.42%
162,153,Reitmans (Canada)(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RET.A-T,87021,29,1074033,1,657624,4,942,11000,Clothing Stores,-9,8.10%,97,639.36,7,911.00,13.23%
282,239,Magellan Aerospace(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MAL-T,25408,-2,732241,6,654263,-4,76,3100,Transportation Equipment & Components,-43,3.47%,236,206.77,8,196.13,3.88%
138,101,Canadian General Investments(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CGI-T,120386,-2,12410,4,651038,18,400,25,Investment Companies and Funds,-37,970.07%,496,400.00,4,815,440.00,18.49%
424,196,Armtec Infrastructure(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ARF-T,7907,-82,462797,2,645751,-1,324,1896,Misc. Industrial Products,-228,1.71%,244,091.24,4,170.36,1.22%
361,861,Cinram International IF(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CRW.UN-T,13306,160,1110063,-24,638816,-19,75,13700,Misc. Industrial Products,500,1.20%,81,026.50,971.24,2.08%
317,337,Morneau Shepell(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MSI-T,18929,75,335194,1,635804,-2,496,2300,Consulting,20,5.65%,145,736.52,8,230.00,2.98%
174,832,Capstone Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CS-T,72593,496,302189,20,631725,15,905,1207,Precious Metals,658,24.02%,250,363.71,60,143.33,11.49%
171,143,North West Co.(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NWC-T,76594,-6,1448104,0,620482,-1,1020,6902,Food Stores,-28,5.29%,209,809.33,11,097.36,12.34%
261,222,GENIVAR Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GNV-T,30839,-1,580577,21,613973,15,551,4500,Consulting,-39,5.31%,129,017.11,6,853.11,5.02%
685,849,International Forest Products(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IFP.A-T,-3934,84,637239,54,611887,5,265,1500,Forestry,164,-0.62%,424,826.00,-2,622.67,-0.64%
379,334,ClubLink Enterprises(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CLK-T,11842,6,206970,0,611412,-3,183,500,Transportation,-45,5.72%,413,940.00,23,684.00,1.94%
189,701,SunOpta Inc.(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SOY-T,61066,1003,900583,10,609684,11,512,2300,Misc. Industrial Products,512,6.78%,391,557.83,26,550.43,10.02%
808,335,GLV Inc.(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GLV.A-T,-10345,-188,504564,-16,588735,36,399,2350,Machinery,-473,-2.05%,214,708.09,-4,402.13,-1.76%
288,194,Aastra Technologies(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AAH-T,23956,-46,726923,-13,587124,0,487,2100,Telecommunications,-94,3.30%,346,153.81,11,407.62,4.08%
272,948,Western Forest Products(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WEF-T,27700,137,688300,18,587100,2,374,2089,Forestry,676,4.02%,329,487.79,13,259.93,4.72%
215,201,Rogers Sugar(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RSI-T,45214,6,606873,12,584805,2,426,550,Food Processing,-14,7.45%,1,103,405.45,82,207.27,7.73%
702,409,Leisureworld Senior Care(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LW-T,-4132,-213,216653,-11,582722,10,215,5300,Other Services,-293,-1.91%,40,877.92,-779.62,-0.71%
148,182,SEMAFO Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SMF-T,103246,137,327198,36,582070,61,2927,2000,Precious Metals,34,31.55%,163,599.00,51,623.00,17.74%
902,726,Jaguar Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=JAG-T,-23792,-198,183854,10,579276,5,598,1788,Precious Metals,-176,-12.94%,102,826.62,-13,306.49,-4.11%
164,117,Westshore Terminals Investment(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WTE.UN-T,84570,-21,224125,5,579186,-5,1706,206,Transportation,-47,37.73%,1,087,985.44,410,533.98,14.60%
283,242,MCAN Mortgage(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MKP-T,25365,3,41849,-14,578702,14,200,15,Finance and Leasing,-41,60.61%,2,789,933.33,1,691,000.00,4.38%
973,985,Iberian Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IZN-X,-84389,66,233094,30,567042,4,284,2000,Precious Metals,12,-36.20%,116,547.00,-42,194.50,-14.88%
187,172,Leon's Furniture(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LNF-T,63284,11,715894,0,566674,7,1037,2829,Specialty Stores,-15,8.84%,253,055.50,22,369.74,11.17%
198,351,Ithaca Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IAE-X,54037,588,130937,10,561851,82,696,19,Oil and Gas Producers,153,41.27%,6,891,421.05,2,844,052.63,9.62%
354,302,Wall Financial(Ja10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WFC-T,14329,-22,167784,37,561020,9,246,506,Property Management & Investment,-52,8.54%,331,588.93,28,318.18,2.55%
720,593,Angle Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NGL-T,-5098,-68,119384,49,558969,127,597,38,Oil and Gas Producers,-127,-4.27%,3,141,684.21,-134,157.89,-0.91%
993,971,Nordion Inc.(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NDN-T,-232010,-52,274454,-1,553956,-67,768,664,Medical Services,-22,-84.54%,413,334.34,-349,412.65,-41.88%
266,324,Constellation Software(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CSU-T,29228,186,630857,44,553413,17,875,1000,Computer Software & Processing,58,4.63%,630,857.00,29,228.00,5.28%
203,185,Winpak Ltd.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WPK-T,52570,23,579623,15,546428,13,766,1882,Packaging & Containers,-18,9.07%,307,982.47,27,933.05,9.62%
921,914,BlackPearl Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PXX-T,-31272,34,146894,64,543826,16,1665,47,Oil and Gas Producers,-7,-21.29%,3,125,404.26,-665,361.70,-5.75%
486,573,Whiterock REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WRK.UN-T,4063,271,76567,25,536061,25,353,44,Property Management & Investment,87,5.31%,1,740,159.09,92,340.91,0.76%
226,973,Brick Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BRK-T,38718,124,1372709,12,535991,7,154,5900,Specialty Stores,747,2.82%,232,662.54,6,562.37,7.22%
926,899,Anderson Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AXL-T,-35631,2,84504,10,535115,8,181,68,Oil and Gas Producers,-27,-42.16%,1,242,705.88,-523,985.29,-6.66%
846,589,Sprott Resource(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SCP-T,-15824,-431,107148,211,528811,29,518,17,Misc. Industrial Products,-257,-14.77%,6,302,823.53,-930,823.53,-2.99%
181,157,Alamos Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AGI-T,65685,17,200469,13,528383,47,2201,501,Metal Mines,-24,32.77%,400,137.72,131,107.78,12.43%
323,230,Alliance Grain Traders(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AGT-T,18401,-39,642140,65,527914,24,555,450,Agriculture,-93,2.87%,1,426,977.78,40,891.11,3.49%
507,526,Copper Mountain Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CUM-T,2953,333,12790,6310,524820,271,587,180,Metal Mines,19,23.09%,71,055.56,16,405.56,0.56%
247,229,Stella-Jones Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SJ-T,34395,14,561065,35,521633,41,530,690,Misc. Industrial Products,-18,6.13%,813,137.68,49,847.83,6.59%
243,224,Indigo Books & Music(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IDG-T,34923,12,969260,1,519842,7,447,6700,Specialty Stores,-19,3.60%,144,665.67,5,212.39,6.72%
935,990,Kingsway Financial Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KFS-T,-38243,87,248077,-20,519581,-73,72,1000,Insurance - Property & Casualty,55,-15.42%,248,077.00,-38,243.00,-7.36%
986,962,Uranium Participation(Fe10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=U-T,-132070,-16,-141640,-12,516044,-9,528,0,Misc. Industrial Products,-24,93.24%,#DIV/0!,#DIV/0!,-25.59%
167,81,Senvest Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SEC-T,81743,-52,130665,-43,515631,28,203,14,Management & Diversified,-86,62.56%,9,333,214.29,5,838,785.71,15.85%
199,214,Wajax Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WJX-T,55019,61,1111866,10,515338,15,613,2382,Wholesale Distributors,15,4.95%,466,778.34,23,097.82,10.68%
230,184,TVA Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TVA.B-T,38172,-22,448381,2,514277,6,349,1399,Broadcasting,-46,8.51%,320,501.07,27,285.20,7.42%
178,810,Silvercorp Metals(Ma11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SVM-T,68849,66,169299,45,513515,75,2455,700,Precious Metals,632,40.67%,241,855.71,98,355.71,13.41%
239,142,Velan Inc.(Fe10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VLN-T,35523,-57,481895,8,512697,1,345,1600,Misc. Industrial Products,-97,7.37%,301,184.38,22,201.88,6.93%
747,416,Lanesborough REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LRT.UN-T,-6279,-280,31425,-19,510656,-5,8,0,Property Management & Investment,-331,-19.98%,#DIV/0!,#DIV/0!,-1.23%
316,317,GVIC Communications(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GCT-T,19095,51,244201,5,507941,1,105,2148,Publishing & Printing,1,7.82%,113,687.62,8,889.66,3.76%
304,304,Glacier Media(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GVC-T,20560,48,245058,5,507847,1,217,2148,Publishing & Printing,0,8.39%,114,086.59,9,571.69,4.05%
958,800,Intertape Polymer Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ITP-T,-56445,-292,720516,17,506105,-6,69,1969,Packaging & Containers,-158,-7.83%,365,929.91,-28,666.84,-11.15%
959,888,Aura Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ORA-T,-57048,-64,170432,503,503857,53,810,1307,Precious Metals,-71,-33.47%,130,399.39,-43,648.05,-11.32%
319,244,Liquor Stores N.A.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LIQ-T,18685,-21,580624,7,495915,-3,343,1950,Specialty Stores,-75,3.22%,297,755.90,9,582.05,3.77%
298,602,Noranda Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NIF.UN-T,21146,740,665838,35,487235,-3,173,612,Mining Services,304,3.18%,1,087,970.59,34,552.29,4.34%
911,965,Bellatrix Exploration(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BXE-T,-27533,78,125955,0,487156,10,468,54,Oil and Gas Producers,54,-21.86%,2,332,500.00,-509,870.37,-5.65%
242,188,Chemtrade Logistics IF(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CHE.UN-T,34945,-26,558070,0,485911,-2,464,455,Chemicals,-54,6.26%,1,226,527.47,76,802.20,7.19%
211,170,Bird Construction(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BDT-T,47317,-17,845884,-3,482714,10,521,790,Contractors,-41,5.59%,1,070,739.24,59,894.94,9.80%
883,null,Ram Power(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RPG-T,-20524,50,4240,-14,481693,24,349,198,Precious Metals,null,-484.06%,21,414.14,-103,656.57,-4.26%
156,995,ACE Aviation Holdings(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ACE.A-T,98000,114,104000,-99,481000,49,415,1,Management & Diversified,839,94.23%,104,000,000.00,98,000,000.00,20.37%
479,454,Trimac Transportation(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TMA-T,4233,140,5596,117,474783,6,57,1527,Transportation,-25,75.64%,3,664.70,2,772.10,0.89%
966,943,TransAtlantic Petroleum(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TNP-T,-71152,-15,85103,209,472347,54,1124,826,Oil and Gas Producers,-23,-83.61%,103,030.27,-86,140.44,-15.06%
408,436,Zargon Oil & Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ZAR-T,8922,228,179514,22,471648,2,607,63,Oil and Gas Producers,28,4.97%,2,849,428.57,141,619.05,1.89%
841,912,Sierra Wireless(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SW-T,-14541,64,650341,23,469568,-3,454,880,Electrical & Electronic,71,-2.24%,739,023.86,-16,523.86,-3.10%
